method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.99,0.200520359390425,0.5,0.0470417328580169,0.0176009916456712
binning2,1,0.99,0.427558423769067,0.5,0.078884528076778,0.0214348520070478
conditional,1,0.98,0.147035461761674,0.53,0.0188155795700041,0.0123650569847481
isotonic,1,0.98,0.1463917022237,0.61,0.0324664043972815,0.0197438142317804
marginal,1,0.98,0.122006095608742,0.54,0.0188155795700041,0.0134192102301573
binning,2,0.96,0.100572073793172,0.35,0.0222453250575893,0.0169571209183642
binning2,2,0.99,0.166556953784628,0.35,0.0503615723940871,0.0451496419032567
conditional,2,1,0.153245663159228,0.34,0.0140192323570746,0.00794860905294457
isotonic,2,0.97,0.0901510898113915,0.29,0.0168050465803341,0.0110967173830503
marginal,2,1,0.122006095608742,0.3,0.0140192323570746,0.00785341087218681
binning,3,0.97,0.108655015313715,0.3,0.0174424720158972,0.00692233851394502
binning2,3,0.99,0.156345071775527,0.3,0.026867307918151,0.0118880492085766
conditional,3,0.99,0.142192268409409,0.37,0.0135652660670016,0.0050714005708488
isotonic,3,0.99,0.104819491599229,0.3,0.0143269832330486,0.00539601803082564
marginal,3,0.99,0.122006095608742,0.3,0.0135652660670016,0.00619926119017256
binning,4,0.88,0.112715601178575,0.76,0.0191251862077052,0.0152044969767721
binning2,4,0.91,0.150884892370965,0.76,0.0351780374197339,0.0242143771391529
conditional,4,0.99,0.14593947822027,0.82,0.0100049997175265,0.00306246341232977
isotonic,4,0.87,0.106630735909212,0.6,0.017750720399666,0.0146696310831288
marginal,4,0.97,0.122006095608742,0.76,0.0100049997175265,0.00396575994410395
binning,5,0.95,0.310062132548119,0.34,0.0428683331085874,0
binning2,5,0.93,0.398037393966914,0.34,0.0715280258696881,0.0110581375819669
conditional,5,0.73,0.139893488421373,0.34,0.025933266096949,0
isotonic,5,0.97,0.403676952516372,0.34,0.0303583740917855,0
marginal,5,0.66,0.122006095608742,0.34,0.025933266096949,0.00496431221644594
binning,marginal,0.95,0.166505036444801,0.45,0.0322970143456525,0.0064523408891145
binning2,marginal,0.962,0.25987654713342,0.45,0.0562755040496104,0.0134020656618941
conditional,marginal,0.938,0.145661271994391,0.48,0.0173621177493312,0.00191030811059909
isotonic,marginal,0.956,0.170333994411981,0.428,0.0235731135229057,0.00946431174991959
marginal,marginal,0.92,0.122006095608742,0.448,0.0173621177493312,0
