method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.748,0.395009443317289,0.416,0.1655900972459,0.144992998340386
cal_binning_5,1,0.772,0.432773626075227,0.416,0.167635698607646,0.146234649659446
conditional,1,0.677,0.508635359211905,0.417,0.251893121892895,0.241130738643911
isotonic,1,0.793,0.402829865740616,0.416,0.162106639747711,0.142248394634048
marginal,1,0.611,0.530995268274215,0.416,0.251893121892895,0.241042256495746
mondrian_10,1,0.647,0.418207749082438,0.416,0.251893121892895,0.241194358795256
mondrian_5,1,0.616,0.476383435228744,0.416,0.251893121892895,0.241044813435238
oracle,1,0.87,0.090070574485455,0.416,0.251893121892895,0.241033995663467
cal_binning_10,2,0.946,0.407439399668659,0.947,0.102680687135679,0.0975064084254276
cal_binning_5,2,0.968,0.429469685828708,0.947,0.106119348203082,0.100878704542421
conditional,2,0.968,0.487722621413266,0.918,0.16998453549667,0.167210603855728
isotonic,2,0.953,0.422890294911195,0.947,0.0981727511952832,0.0930106544484475
marginal,2,0.891,0.531539512153473,0.947,0.16998453549667,0.167061367715671
mondrian_10,2,0.928,0.448417425935887,0.947,0.16998453549667,0.167095308859068
mondrian_5,2,0.941,0.474732204176426,0.947,0.16998453549667,0.167112907516585
oracle,2,0.898,0.107515747369591,0.386,0.16998453549667,0.167149226843308
cal_binning_10,3,0.982,0.416806728289332,1,0.0794540776572355,0.0741212240790391
cal_binning_5,3,0.947,0.431545337944998,1,0.100252648593899,0.0958775377630059
conditional,3,0.992,0.465093040608495,0.951,0.121614522602582,0.117091153999578
isotonic,3,0.97,0.436665186180549,1,0.0800818834451639,0.07481044392426
marginal,3,0.987,0.531539512153473,1,0.121614522602582,0.11715993734768
mondrian_10,3,0.96,0.466854061733957,1,0.121614522602582,0.117171464312671
mondrian_5,3,0.961,0.480478192396396,1,0.121614522602582,0.117152339755198
oracle,3,0.888,0.132542441710741,0.295,0.121614522602582,0.117133267542971
cal_binning_10,4,0.947,0.426385335670431,0.846,0.091915244806328,0.0881455384601622
cal_binning_5,4,0.952,0.436890044550036,0.846,0.0994177972317891,0.0945728238858634
conditional,4,0.98,0.443641956425932,0.834,0.078387870422626,0.0726390263389845
isotonic,4,0.958,0.445990760918256,0.846,0.0923147509397784,0.0883022948895726
marginal,4,0.996,0.531539512153473,0.846,0.078387870422626,0.0727407593993955
mondrian_10,4,0.979,0.470410587526673,0.846,0.078387870422626,0.0726424554298628
mondrian_5,4,0.983,0.485907133925071,0.846,0.078387870422626,0.0727285709167359
oracle,4,0.88,0.176324317779294,0.677,0.078387870422626,0.0726337553385346
cal_binning_10,5,0.861,0.439084324238977,0.397,0.121081995218482,0.103703847344668
cal_binning_5,5,0.837,0.438618548408991,0.397,0.129054633584723,0.111454860293562
conditional,5,0.898,0.399820165955677,0.397,0.0594261291727273,0.0282121677265085
isotonic,5,0.873,0.453840836102264,0.397,0.115766929431985,0.0993969281111645
marginal,5,0.976,0.531539512153473,0.397,0.0594261291727273,0.0291968488733318
mondrian_10,5,0.943,0.454270167902797,0.397,0.0594261291727273,0.0288706667674659
mondrian_5,5,0.953,0.470955862703034,0.397,0.0594261291727273,0.0284148170075519
oracle,5,0.895,0.299868023596532,0.397,0.0594261291727273,0.0288116421912274
cal_binning_10,marginal,0.8968,0.416945046236938,0.7212,0.116091012629591,0.0142422635327328
cal_binning_5,marginal,0.8952,0.433859448561592,0.7212,0.123249855104921,0.0124841713313162
conditional,marginal,0.903,0.460982628723055,0.7034,0.152847049255568,0.104893698955
isotonic,marginal,0.9094,0.432443388770576,0.7212,0.113360976508544,0.0126733832141937
marginal,marginal,0.8922,0.531430663377621,0.7212,0.152847049255568,0.105052911077916
mondrian_10,marginal,0.8914,0.45163199843635,0.7212,0.152847049255568,0.104988650880834
mondrian_5,marginal,0.8908,0.477691365685934,0.7212,0.152847049255568,0.104990771446498
oracle,marginal,0.8862,0.161264220988322,0.4342,0.152847049255568,0.105000733764965
