method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.866,0.252072894891086,0.451,0.0820804065854368,0.0300449580551848
cal_binning_5,1,0.88,0.419413321669466,0.451,0.126506253455871,0.0353519522283001
conditional,1,0.878,0.175690181255442,0.451,0.0478982699187041,0.0202423111799403
isotonic,1,0.878,0.204225879160606,0.451,0.0566102579220946,0.0287175483680677
marginal,1,0.958,0.227761358235183,0.451,0.0478982699187041,0.0205006787201639
mondrian_10,1,0.884,0.183332611813146,0.451,0.0478982699187041,0.0203295172843896
mondrian_5,1,0.885,0.182138816715962,0.451,0.0478982699187041,0.0203164469673231
oracle,1,0.893,0.0966804762806012,0.451,0.0478982699187041,0.0204182939292044
cal_binning_10,2,0.923,0.199883169366698,0.869,0.0441539847896271,0.0294662169780429
cal_binning_5,2,0.913,0.227220455995034,0.869,0.0662153489436643,0.049618009248561
conditional,2,0.937,0.191787736645156,0.805,0.0405495407778998,0.0275000513595544
isotonic,2,0.919,0.186290240612734,0.853,0.0393767149560441,0.0254363175787911
marginal,2,0.97,0.228204063479812,0.853,0.0405495407778998,0.0274838837379784
mondrian_10,2,0.915,0.188392382338711,0.853,0.0405495407778998,0.0274367274576223
mondrian_5,2,0.913,0.17785032974027,0.77,0.0405495407778998,0.0275119304147308
oracle,2,0.903,0.106001651181111,0.644,0.0405495407778998,0.0274816259424025
cal_binning_10,3,0.922,0.212821633363898,0.371,0.0468704730042023,0.0372356000593808
cal_binning_5,3,0.895,0.22972285913179,0.452,0.0627641645531543,0.0526152903203083
conditional,3,0.959,0.211892825966747,0.337,0.0352326031950736,0.0230769741185496
isotonic,3,0.923,0.194552964718072,0.351,0.0381756815476329,0.0267778756696113
marginal,3,0.973,0.228204063479812,0.351,0.0352326031950736,0.0230918004232993
mondrian_10,3,0.933,0.191468512621346,0.351,0.0352326031950736,0.0230228938869036
mondrian_5,3,0.912,0.174294448204245,0.317,0.0352326031950736,0.0229586445955717
oracle,3,0.906,0.125542617626386,0.301,0.0352326031950736,0.0229419288683883
cal_binning_10,4,0.929,0.261721487984184,0.592,0.0481033405924596,0.0312135687842469
cal_binning_5,4,0.909,0.298621159998706,0.863,0.0682853781031604,0.0451270276724822
conditional,4,0.936,0.24384045275159,0.55,0.0359724009871834,0.0232107109051343
isotonic,4,0.92,0.247720504000164,0.544,0.0363805041669748,0.0248551818504494
marginal,4,0.915,0.228204063479812,0.527,0.0359724009871834,0.0238259149536024
mondrian_10,4,0.919,0.233237539175243,0.527,0.0359724009871834,0.0234032182502222
mondrian_5,4,0.91,0.232410864423086,0.527,0.0359724009871834,0.0237815897884353
oracle,4,0.903,0.185190539416695,0.443,0.0359724009871834,0.023057509817992
cal_binning_10,5,0.917,0.4192271550599,0.344,0.0478648531682359,0.0190965758203886
cal_binning_5,5,0.89,0.432039804659715,0.345,0.0672713394090192,0.0290565073570246
conditional,5,0.814,0.291388454763205,0.344,0.0367794437259492,0.0168751893143921
isotonic,5,0.93,0.427810521512562,0.344,0.0427370066021992,0.0268373059835941
marginal,5,0.699,0.228204063479812,0.344,0.0367794437259492,0.0160282598163354
mondrian_10,5,0.907,0.385928862992567,0.344,0.0367794437259492,0.016620214923834
mondrian_5,5,0.898,0.386391848539394,0.344,0.0367794437259492,0.0164199075539152
oracle,5,0.912,0.354651528749532,0.345,0.0367794437259492,0.0163943810876366
cal_binning_10,marginal,0.9114,0.269145268133153,0.5254,0.055657136654057,0.013689883145162
cal_binning_5,marginal,0.8974,0.321403520290942,0.596,0.0818730369777532,0.00312342143872575
conditional,marginal,0.9048,0.222919930276428,0.4974,0.0395640922048721,0.00967507811323293
isotonic,marginal,0.914,0.252120022000827,0.5086,0.0432726760464882,0.0165949849637293
marginal,marginal,0.903,0.228115522430886,0.5052,0.0395640922048721,0.00972751100542273
mondrian_10,marginal,0.9116,0.236471981788203,0.5052,0.0395640922048721,0.00937050120121999
mondrian_5,marginal,0.9036,0.230617261524591,0.4818,0.0395640922048721,0.00902040467568369
oracle,marginal,0.9034,0.173613362650865,0.4368,0.0395640922048721,0.00972329123787392
