method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.569174456777065,0.42,0.183692178409633,0.142950508831646
binning2,1,0.89,0.661367089815939,0.42,0.22579164848704,0.190140694413924
conditional,1,0.85,0.588949759590382,0.43,0.254985318653544,0.240275742421638
isotonic,1,0.82,0.522095349815163,0.47,0.197863039559282,0.164106408158284
marginal,1,0.71,0.630489388632987,0.42,0.254985318653544,0.239940586178785
binning,2,0.98,0.536731216964926,0.76,0.0941603573353669,0.0870322113520286
binning2,2,0.99,0.693454679999004,1,0.117877899024396,0.110610844330846
conditional,2,1,0.545601086301315,0.87,0.100752022642605,0.0956101945249375
isotonic,2,1,0.538200138417881,0.87,0.086273758110814,0.0765668555173279
marginal,2,0.99,0.630489388632987,1,0.100752022642605,0.0953962560805693
binning,3,0.97,0.587650307807798,0.88,0.096180480927078,0.08846767298048
binning2,3,1,0.662749058506071,1,0.111013687530772,0.103326563413624
conditional,3,1,0.537128707174704,0.85,0.0697830819626997,0.061545583369671
isotonic,3,0.92,0.571097037019246,0.94,0.0833452051646085,0.0739794891450597
marginal,3,1,0.630489388632987,1,0.0697830819626997,0.063142534937558
binning,4,1,0.45798494517402,0.88,0.0706191019231943,0.0576907437242516
binning2,4,1,0.459860848949031,0.88,0.098542103034649,0.0846423868963413
conditional,4,0.98,0.47321640810627,0.87,0.0417827044186449,0.0267006096780118
isotonic,4,1,0.406084325968554,0.88,0.0669640008758179,0.0577339982315635
marginal,4,1,0.630489388632987,0.88,0.0417827044186449,0.0268142676964586
binning,5,0.91,0.539288376234825,0.3,0.062510835507833,0.0348209197517762
binning2,5,0.92,0.50160112227623,0.3,0.0757785138980198,0.0442619198013963
conditional,5,0.91,0.429476971249655,0.3,0.0679035182819331,0.0372911841688754
isotonic,5,0.98,0.504088902833467,0.3,0.0560713404959338,0.0383284913626807
marginal,5,1,0.630489388632987,0.3,0.0679035182819331,0.0319408150776683
binning,marginal,0.952,0.538165860591727,0.648,0.110230972349962,0.0149002774183468
binning2,marginal,0.96,0.595806559909255,0.72,0.136127907251353,0
conditional,marginal,0.948,0.514874586484465,0.664,0.131449491065762,0.0869399950647723
isotonic,marginal,0.944,0.508313150810862,0.692,0.110605189412106,0.0260643939558223
marginal,marginal,0.94,0.630489388632987,0.72,0.131449491065762,0.0907595607912828
