method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.85,0.132145825033086,0.4,0.0458924453207045,0.0193961456817306
binning2,1,0.86,0.185049355607527,0.4,0.0594822117699813,0.0228651367290291
conditional,1,0.93,0.147155242186417,0.44,0.0405657130311761,0.0302157852868627
isotonic,1,0.89,0.124926096316036,0.43,0.0423898344976693,0.0296388729422378
marginal,1,0.87,0.138547151480308,0.44,0.0405657130311761,0.0313516913958041
binning,2,0.83,0.104416344890866,0.4,0.0316566439027098,0.0284267843869972
binning2,2,0.83,0.122741765396157,0.49,0.0388540409963301,0.0354873440461478
conditional,2,0.95,0.139239214115895,0.45,0.0322475118454814,0.0321064035953334
isotonic,2,0.91,0.110679223800373,0.37,0.0259467655501612,0.0240831202822579
marginal,2,0.9,0.138547151480308,0.41,0.0322475118454814,0.0307926079447404
binning,3,0.9,0.129384750786365,0.49,0.0305593410304712,0.0201954753488942
binning2,3,0.87,0.13364142335777,0.76,0.0387592419092226,0.030100863039464
conditional,3,0.97,0.141078119894801,0.67,0.0273278509954464,0.0146438532324547
isotonic,3,0.89,0.124003693156773,0.37,0.0297646193406218,0.019783843689385
marginal,3,1,0.138547151480308,0.65,0.0273278509954464,0.0147401668550644
binning,4,0.88,0.143774459558391,0.86,0.0322151680770196,0.0237569163035663
binning2,4,0.92,0.155749399503455,0.88,0.0356843300822872,0.0289886577219316
conditional,4,0.91,0.140244900739855,0.87,0.0258811565457908,0.016134010195514
isotonic,4,0.84,0.133592909968866,0.74,0.0299033539123962,0.0204348194739457
marginal,4,0.92,0.138547151480308,0.88,0.0258811565457908,0.0141447945911891
binning,5,0.78,0.198666824142377,0.46,0.0413657765756511,0.00943113415630257
binning2,5,0.85,0.230654914837773,0.46,0.0495326301478426,0.00689518724663719
conditional,5,0.62,0.137641927976462,0.46,0.0263481548606592,0.0198174093121511
isotonic,5,0.77,0.203360729989442,0.46,0.0320118009976528,0
marginal,5,0.59,0.138547151480308,0.46,0.0263481548606592,0.0139500664255609
binning,marginal,0.848,0.141677640882217,0.522,0.0368539753374063,0
binning2,marginal,0.866,0.165567371740536,0.598,0.04533630270535,0.00151844310410901
conditional,marginal,0.876,0.141071880982686,0.578,0.0309720844073838,0.0151104879331522
isotonic,marginal,0.86,0.139312530646298,0.474,0.0324808597610048,0.00655902213287428
marginal,marginal,0.856,0.138547151480308,0.568,0.0309720844073838,0.016218937612873
