method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.86,0.391659216552299,0.4,0.128263815733119,0.110951230304439
binning2,1,0.82,0.368898151121005,0.4,0.13300306199019,0.113069278269095
conditional,1,0.64,0.404681874833546,0.4,0.186546224495391,0.176874294497654
isotonic,1,0.83,0.362067536601806,0.4,0.127914731789789,0.111489501888606
marginal,1,0.74,0.416871727431376,0.4,0.186546224495391,0.17760528601363
binning,2,0.98,0.375478637094445,0.94,0.0760102391610234,0.075457881827185
binning2,2,0.99,0.366433774643209,0.94,0.0786566998612691,0.0773455904163059
conditional,2,0.95,0.404019510725284,0.94,0.127037029886953,0.129161370662208
isotonic,2,1,0.363832500411369,0.94,0.07668724343041,0.0758111610275012
marginal,2,0.9,0.416871727431376,0.94,0.127037029886953,0.129280754659501
binning,3,1,0.370217335403344,1,0.0622498742343652,0.0586876583720139
binning2,3,1,0.362724427801257,1,0.0654192143420105,0.0628189244789993
conditional,3,0.99,0.387425925949285,1,0.0888054138330806,0.0932014261331372
isotonic,3,1,0.360522569649672,1,0.0595641151467223,0.0555270105445194
marginal,3,0.99,0.416871727431376,1,0.0888054138330806,0.0927408219537754
binning,4,0.97,0.370834819332147,0.85,0.0611205835892242,0.0613687038879588
binning2,4,0.96,0.36645911826366,0.85,0.0571797639316334,0.0576168614878987
conditional,4,0.98,0.393499992016629,0.85,0.0617785486612409,0.0571867059346471
isotonic,4,0.98,0.373676109444399,0.85,0.0639448060009676,0.0649599531914178
marginal,4,1,0.416871727431376,0.85,0.0617785486612409,0.0577629467864718
binning,5,0.78,0.374326456573118,0.46,0.117601845992287,0.107452815908605
binning2,5,0.77,0.3702201547826,0.46,0.120192960969423,0.107027878928668
conditional,5,0.9,0.37155680907901,0.46,0.0668352076018479,0.0451288830715239
isotonic,5,0.79,0.395648656596931,0.46,0.117643355400805,0.106332852999847
marginal,5,0.93,0.416871727431376,0.46,0.0668352076018479,0.0426090089243736
binning,marginal,0.918,0.376503292991071,0.73,0.0934560106627827,0
binning2,marginal,0.908,0.366947125322346,0.73,0.0957833365537373,0.00178486865528196
conditional,marginal,0.892,0.392236822520751,0.73,0.115851488045618,0.0709447755603552
isotonic,marginal,0.92,0.371149474540835,0.73,0.0935092434056465,0.0115320253679352
marginal,marginal,0.912,0.416871727431376,0.73,0.115851488045618,0.0703496133361965
