method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.886,0.293221224485397,0.438,0.0923351939719859,0.0431168317073642
cal_binning_5,1,0.835,0.34814321180756,0.436,0.118363705320391,0.0597763063698089
conditional,1,0.858,0.24672872222241,0.436,0.0842896293850873,0.0611399689837028
isotonic,1,0.937,0.282350068596203,0.436,0.0776470507347261,0.0440167857909408
marginal,1,0.863,0.264312828430603,0.436,0.0842896293850873,0.0612294325576554
mondrian_10,1,0.857,0.264117068491545,0.436,0.0842896293850873,0.0613551040201023
mondrian_5,1,0.849,0.262034003448517,0.437,0.0842896293850873,0.0614214647074525
oracle,1,0.907,0.0862599850886258,0.436,0.0842896293850873,0.0613494786610451
cal_binning_10,2,0.846,0.222482648471494,0.632,0.0693170234933381,0.059183709237662
cal_binning_5,2,0.848,0.255125693025536,0.841,0.0887472508594405,0.0799312606892768
conditional,2,0.927,0.2456674269141,0.726,0.060586446329179,0.049378608050927
isotonic,2,0.9,0.239028312455354,0.772,0.062595593723167,0.0515768045966771
marginal,2,0.946,0.267526568703592,0.772,0.060586446329179,0.0494985787875304
mondrian_10,2,0.906,0.231194577800907,0.731,0.060586446329179,0.0496046621917356
mondrian_5,2,0.911,0.233600062065162,0.689,0.060586446329179,0.0495334119674208
oracle,2,0.905,0.10269982742969,0.531,0.060586446329179,0.0495625060721374
cal_binning_10,3,0.867,0.21471670697953,0.361,0.0571300666867589,0.0475574253813627
cal_binning_5,3,0.879,0.226528378326343,0.517,0.0640118740422136,0.0551673298461521
conditional,3,0.934,0.254455060508783,0.419,0.0567097209778734,0.0475256848871832
isotonic,3,0.901,0.228591560583502,0.373,0.052704986418812,0.042685948950611
marginal,3,0.948,0.267526568703592,0.425,0.0567097209778734,0.0474197061093874
mondrian_10,3,0.892,0.22026220243715,0.377,0.0567097209778734,0.0475145119086648
mondrian_5,3,0.894,0.22341593542158,0.384,0.0567097209778734,0.0474009631875559
oracle,3,0.906,0.134105132525064,0.306,0.0567097209778734,0.0476006776438994
cal_binning_10,4,0.876,0.246631730083386,0.575,0.0551948446181593,0.0454109095259962
cal_binning_5,4,0.897,0.282567840666799,0.737,0.0694050799810891,0.0608180858211367
conditional,4,0.931,0.27319039791597,0.644,0.0468736340948776,0.0370258017257939
isotonic,4,0.884,0.244597361411638,0.55,0.0506805992905999,0.0410824415881316
marginal,4,0.928,0.267526568703592,0.653,0.0468736340948776,0.0366636551971966
mondrian_10,4,0.894,0.243082811639793,0.575,0.0468736340948776,0.0369959187356345
mondrian_5,4,0.904,0.257744666271244,0.609,0.0468736340948776,0.0367236952208635
oracle,4,0.912,0.194526446297415,0.484,0.0468736340948776,0.0364998533591508
cal_binning_10,5,0.889,0.428287371582306,0.381,0.0585851251028918,0.0353118383200182
cal_binning_5,5,0.877,0.468335375334616,0.38,0.0834981659776003,0.0399741581619173
conditional,5,0.836,0.337733360752601,0.381,0.0376484367383333,0.0146621179691688
isotonic,5,0.88,0.42036382946377,0.382,0.049106358794509,0.0311907786239377
marginal,5,0.73,0.267526568703592,0.38,0.0376484367383333,0.016061573238462
mondrian_10,5,0.891,0.404361004739439,0.381,0.0376484367383333,0.017614449188486
mondrian_5,5,0.901,0.427269677411347,0.381,0.0376484367383333,0.0157712360436058
oracle,5,0.904,0.396156555400639,0.38,0.0376484367383333,0.014924108461734
cal_binning_10,marginal,0.8728,0.281067936320423,0.4774,0.0679310975433166,0.0117145088659729
cal_binning_5,marginal,0.8672,0.316140099832171,0.5822,0.0869167074151815,0.00645143478172469
conditional,marginal,0.8972,0.271554993662773,0.5212,0.0593396897803871,0.0220314298510832
isotonic,marginal,0.9004,0.282986226502094,0.5026,0.0595063795794593,0.0160710450694056
marginal,marginal,0.883,0.266883820648994,0.5332,0.0593396897803871,0.0222967245518328
mondrian_10,marginal,0.888,0.272603533021767,0.5,0.0593396897803871,0.0218859802899836
mondrian_5,marginal,0.8918,0.28081286892357,0.5,0.0593396897803871,0.0223183389128159
oracle,marginal,0.9068,0.182749589348287,0.4274,0.0593396897803871,0.02230616518155
