method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.99,0.16276557816095,0.49,0.0354275523644242,0.00914274697031953
binning2,1,0.94,0.202700487379153,0.49,0.0519982386217006,0.0266631101373243
conditional,1,0.98,0.19592310490012,0.49,0.0253323816309736,0.0215175958298877
isotonic,1,0.97,0.159582706406538,0.49,0.0298093356544596,0.0201996653004928
marginal,1,0.96,0.158889142743895,0.49,0.0253323816309736,0.0213080960999448
binning,2,0.99,0.108140105861741,0.77,0.0166103696038213,0.00892242919095874
binning2,2,0.99,0.128435284783569,0.77,0.0284428641155399,0.0164770798380871
conditional,2,1,0.189486764395489,0.9,0.0122972206082982,0.00513967772639478
isotonic,2,0.96,0.0912496356199574,0.6,0.0135052311219229,0.00816947744120825
marginal,2,1,0.158889142743895,0.86,0.0122972206082982,0.00483699386624899
binning,3,0.96,0.121889106375791,0.28,0.0151544498650669,0.00473781738983545
binning2,3,0.94,0.137710467377477,0.32,0.0255393910330678,0.0150968577421161
conditional,3,1,0.182645632800261,0.7,0.0108029149467643,0.00334760668934873
isotonic,3,0.99,0.135249631302181,0.29,0.0121591655955386,0.00297409817457085
marginal,3,1,0.158889142743895,0.43,0.0108029149467643,0
binning,4,0.87,0.151941482691814,0.67,0.0159337293814896,0.00117783347090396
binning2,4,0.9,0.184289475988888,0.8,0.0366144603255259,0.0243329937281326
conditional,4,0.91,0.181945518023686,0.84,0.0115176181745892,0.0176858709691196
isotonic,4,0.88,0.165906062015651,0.76,0.0144988980323557,0.00634657879861046
marginal,4,0.9,0.158889142743895,0.83,0.0115176181745892,0.015767592244192
binning,5,0.88,0.412931867704115,0.37,0.0364761512662105,0.023921436697188
binning2,5,0.93,0.294999014037825,0.37,0.0489759797223046,0.0132521566464044
conditional,5,0.75,0.176476238869106,0.37,0.0170269931033632,0
isotonic,5,0.94,0.303556229581352,0.37,0.0343085245366518,0.0340622385244586
marginal,5,0.7,0.158889142743895,0.37,0.0170269931033632,0.00387210194870257
binning,marginal,0.938,0.191533628158882,0.516,0.025865291565418,0.00802385814627689
binning2,marginal,0.94,0.189626945913382,0.55,0.0397601285910482,0.0125133351002596
conditional,marginal,0.928,0.185295451797732,0.66,0.0163231626083371,0.0113237256420361
isotonic,marginal,0.948,0.171108852985136,0.502,0.0228303568427268,0.0182555997155949
marginal,marginal,0.912,0.158889142743895,0.596,0.0163231626083371,0.0130909382713948
