method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.921,0.312131450415018,0.457,0.0822670514862111,0.045224837710307
cal_binning_5,1,0.877,0.339210582972416,0.457,0.0957243267249731,0.0501050261585787
conditional,1,0.883,0.367466232611797,0.458,0.125361420124099,0.111776324036516
isotonic,1,0.903,0.278355941449711,0.457,0.0776003961997815,0.0510946993845395
marginal,1,0.777,0.312633072462011,0.459,0.125361420124099,0.111685639538679
mondrian_10,1,0.868,0.312922232635205,0.458,0.125361420124099,0.111825951578681
mondrian_5,1,0.853,0.368319541052255,0.457,0.125361420124099,0.111619005024322
oracle,1,0.903,0.0896736183502345,0.459,0.125361420124099,0.11190324731052
cal_binning_10,2,0.944,0.247007454263748,0.839,0.0601125183679892,0.052735004782466
cal_binning_5,2,0.92,0.26066656893058,0.806,0.0766325764997699,0.0709739395586073
conditional,2,0.992,0.324529241271966,0.917,0.0421519068424662,0.032802274802336
isotonic,2,0.938,0.235846653014997,0.858,0.0542970384069385,0.0467631227985346
marginal,2,0.996,0.312633072462011,0.935,0.0421519068424662,0.0326985066655505
mondrian_10,2,0.969,0.244854095185153,0.79,0.0421519068424662,0.032585102203979
mondrian_5,2,0.962,0.246499047772549,0.78,0.0421519068424662,0.0325997852297075
oracle,2,0.903,0.10713685103117,0.526,0.0421519068424662,0.0326686063196767
cal_binning_10,3,0.953,0.24824596870442,0.798,0.0516276479887406,0.0449825459486945
cal_binning_5,3,0.941,0.249624512159341,0.616,0.0578157075658486,0.050671072387672
conditional,3,0.983,0.314972053083448,0.859,0.0414295454048578,0.0331268519350527
isotonic,3,0.942,0.2384719401494,0.622,0.0501890203948643,0.0431806828302777
marginal,3,0.993,0.312633072462011,0.943,0.0414295454048578,0.0330914174565648
mondrian_10,3,0.959,0.236500751759159,0.552,0.0414295454048578,0.0332689382011689
mondrian_5,3,0.955,0.236803313989277,0.576,0.0414295454048578,0.0331786736339885
oracle,3,0.913,0.131078988272188,0.314,0.0414295454048578,0.0331774719542713
cal_binning_10,4,0.906,0.260271621283575,0.813,0.0561770185934328,0.0492535574156731
cal_binning_5,4,0.903,0.288916470350509,0.72,0.0721843936365204,0.0660974253061001
conditional,4,0.932,0.320655732394007,0.801,0.0617520359085384,0.0572972070565889
isotonic,4,0.901,0.2579542158956,0.647,0.0521950194935614,0.0447200465826937
marginal,4,0.944,0.312633072462011,0.828,0.0617520359085384,0.0572631439583842
mondrian_10,4,0.85,0.245885085008073,0.642,0.0617520359085384,0.0571533621733893
mondrian_5,4,0.866,0.265586762203402,0.697,0.0617520359085384,0.0572180182023399
oracle,4,0.887,0.173063521443649,0.638,0.0617520359085384,0.0572644571964033
cal_binning_10,5,0.894,0.362314394929109,0.396,0.0656841325371824,0.0367743493522063
cal_binning_5,5,0.857,0.351902462978761,0.398,0.0779192966415808,0.0428503232103571
conditional,5,0.874,0.386854174754952,0.396,0.0832493206240753,0.0767968286033724
isotonic,5,0.897,0.34731520761792,0.396,0.053535253668074,0.0366665519334577
marginal,5,0.788,0.312633072462011,0.396,0.0832493206240753,0.0766712699777745
mondrian_10,5,0.866,0.343782566320849,0.396,0.0832493206240753,0.0766938069951604
mondrian_5,5,0.863,0.348024401667976,0.399,0.0832493206240753,0.0765907728042542
oracle,5,0.884,0.296248610938856,0.396,0.0832493206240753,0.0764541075763786
cal_binning_10,marginal,0.9236,0.285994177919174,0.6606,0.0640578790576696,0.0111481724596526
cal_binning_5,marginal,0.8996,0.298064119478322,0.5994,0.0770199429019173,0.00530732838506615
conditional,marginal,0.9328,0.342895486823234,0.6862,0.0773982421785658,0.0543884392167164
isotonic,marginal,0.9162,0.271588791625525,0.596,0.0584453096211527,0.0113033953110234
marginal,marginal,0.8996,0.312633072462011,0.7122,0.0773982421785658,0.0541439859771383
mondrian_10,marginal,0.9024,0.276788946181688,0.5676,0.0773982421785658,0.0543857340323587
mondrian_5,marginal,0.8998,0.293046613337092,0.5818,0.0773982421785658,0.0543378048901982
oracle,marginal,0.898,0.15944031800722,0.4666,0.0773982421785658,0.0542704038758476
