method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.888,0.291954758919236,0.542,0.0982222764838518,0.0180498222137839
cal_binning_5,1,0.896,0.406055856860076,0.542,0.117637404671923,0.0296084654751964
conditional,1,0.88,0.238770922933113,0.54,0.0848031078040081,0.0728733599140509
isotonic,1,0.916,0.182112115320158,0.542,0.0611034816852806,0.0379645116803609
marginal,1,1,0.460266624819984,0.54,0.0848031078040081,0.0728428685425245
mondrian_10,1,0.871,0.158445691696291,0.542,0.0848031078040081,0.0728380256738346
mondrian_5,1,0.876,0.234433982695663,0.542,0.0848031078040081,0.0729110822802662
oracle,1,0.883,0.0758498573854693,0.573,0.0848031078040081,0.0728724485523362
cal_binning_10,2,0.893,0.1811155544057,0.391,0.0521261101039851,0.0267511520386557
cal_binning_5,2,0.892,0.293604696623708,0.391,0.0982618587042642,0.0574777892043232
conditional,2,1,0.330286927478667,0.54,0.0231220870920127,0.0156465934568851
isotonic,2,0.903,0.11672574373065,0.391,0.0279504481628151,0.0205633121320628
marginal,2,1,0.487902837185139,0.625,0.0231220870920127,0.0155989854230126
mondrian_10,2,0.907,0.109807784675752,0.391,0.0231220870920127,0.015543374992088
mondrian_5,2,0.912,0.116668173774026,0.391,0.0231220870920127,0.0155697641634898
oracle,2,0.889,0.0842430606726211,0.39,0.0231220870920127,0.015663368994734
cal_binning_10,3,0.951,0.324988352547502,0.446,0.0759128571857882,0.0630309667130261
cal_binning_5,3,0.95,0.397659927183223,0.446,0.102041273348623,0.0754433119689876
conditional,3,0.996,0.418057740631113,0.462,0.0325533654279702,0.0240766510813179
isotonic,3,0.915,0.295365592422308,0.508,0.0666746383889421,0.0620064969285667
marginal,3,1,0.487902837185139,0.492,0.0325533654279702,0.0244092145523944
mondrian_10,3,0.928,0.286350109487242,0.446,0.0325533654279702,0.0245427876493435
mondrian_5,3,0.939,0.304654270592271,0.446,0.0325533654279702,0.0240559873933128
oracle,3,0.895,0.171696990610493,0.297,0.0325533654279702,0.024238177765104
cal_binning_10,4,0.954,0.638435375424808,0.724,0.0734094245159901,0.0481638041954256
cal_binning_5,4,0.966,0.648828792661853,0.724,0.0866297106929625,0.063404129438909
conditional,4,0.9,0.503433799474974,0.724,0.0821012538802395,0.0625602716349261
isotonic,4,0.97,0.667276146375388,0.725,0.0664652118623532,0.0401662041818916
marginal,4,0.887,0.487902837185139,0.726,0.0821012538802395,0.0645275272203973
mondrian_10,4,0.958,0.658631464452756,0.724,0.0821012538802395,0.0634528791305563
mondrian_5,4,0.961,0.706633043058271,0.724,0.0821012538802395,0.0640932448810184
oracle,4,0.926,0.455012763118227,0.724,0.0821012538802395,0.0653788596748817
cal_binning_10,5,0.832,0.720770678182457,0.484,0.0816936079207766,0.0865184132337044
cal_binning_5,5,0.821,0.692054208043239,0.484,0.0860782386462258,0.087183741700359
conditional,5,0.666,0.555292429722562,0.48,0.139648777353303,0.140433039470782
isotonic,5,0.854,0.751552690882009,0.48,0.0813922379312113,0.0843967448097937
marginal,5,0.615,0.487902837185139,0.484,0.139648777353303,0.140776539914781
mondrian_10,5,0.82,0.7388713443792,0.484,0.139648777353303,0.141012872783454
mondrian_5,5,0.807,0.730064152640594,0.484,0.139648777353303,0.140152336877993
oracle,5,0.905,0.804720556140898,0.48,0.139648777353303,0.141276636793561
cal_binning_10,marginal,0.9036,0.431452943895941,0.5174,0.0777049522504651,0.00742968656982538
cal_binning_5,marginal,0.905,0.48764069627442,0.5174,0.0988135044047664,0.00957373549841148
conditional,marginal,0.8884,0.409168364048086,0.5492,0.0836998405140365,0.0614238072966988
isotonic,marginal,0.9116,0.402606457746103,0.5292,0.0632498082435358,0.0233967281861912
marginal,marginal,0.9004,0.482375594712108,0.5734,0.0836998405140365,0.0611897583072361
mondrian_10,marginal,0.8968,0.390421278938248,0.5174,0.0836998405140365,0.0616740975441127
mondrian_5,marginal,0.899,0.418490724552165,0.5174,0.0836998405140365,0.0614794292699959
oracle,marginal,0.8996,0.318304645585542,0.4928,0.0836998405140365,0.0613662754365657
