method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.927,0.238987957257919,0.486,0.072099534381365,0.0171158747073775
cal_binning_5,1,0.897,0.395908485312573,0.486,0.121194018028969,0.0306170897793779
conditional,1,0.858,0.106265759209303,0.486,0.0234193328195984,0.017070217011401
isotonic,1,0.931,0.131467902785307,0.486,0.0341340263157026,0.0261812202813219
marginal,1,0.998,0.268186624485922,0.486,0.0234193328195984,0.0170916453363364
mondrian_10,1,0.883,0.105689384662643,0.486,0.0234193328195984,0.0170424411323923
mondrian_5,1,0.876,0.104303090144499,0.486,0.0234193328195984,0.0170458795909993
oracle,1,0.883,0.0781265684147301,0.486,0.0234193328195984,0.0170374028230807
cal_binning_10,2,0.921,0.143038192689022,0.589,0.0268033435142196,0.00875188023390367
cal_binning_5,2,0.942,0.215630993405986,0.944,0.0522275766722977,0.0182637905508419
conditional,2,0.979,0.149324094661306,0.556,0.00706805793878728,0.00171836818244268
isotonic,2,0.92,0.113696128238225,0.493,0.0144153888868306,0.0113125340315396
marginal,2,1,0.268186624485922,0.803,0.00706805793878728,0.00197425664928321
mondrian_10,2,0.894,0.100701556250973,0.525,0.00706805793878728,0.00137415023199094
mondrian_5,2,0.927,0.107189551474302,0.493,0.00706805793878728,0.000402442693916645
oracle,2,0.895,0.0966103566892461,0.46,0.00706805793878728,0.00157572652226913
cal_binning_10,3,0.889,0.161502108424996,0.284,0.0234282711960157,0.0162806869138701
cal_binning_5,3,0.881,0.199210617970453,0.366,0.04707232078507,0.0303498625121108
conditional,3,0.967,0.195572825310706,0.284,0.00520413550096534,0.0027915990554496
isotonic,3,0.922,0.16733226349207,0.284,0.0107344606522578,0.010619126372575
marginal,3,0.998,0.268186624485922,0.284,0.00520413550096534,0.00220195950610257
mondrian_10,3,0.91,0.146962880201281,0.284,0.00520413550096534,0.0020492464040969
mondrian_5,3,0.912,0.148061148523244,0.284,0.00520413550096534,0.00129711109584178
oracle,3,0.89,0.138314931367462,0.284,0.00520413550096534,0.00395990842566263
cal_binning_10,4,0.893,0.272161097560619,0.559,0.0277008761371942,0.00807599722746784
cal_binning_5,4,0.881,0.307598628970013,0.827,0.0560656864957912,0.0253809155783342
conditional,4,0.923,0.276350582347558,0.654,0.00484357750561041,0
isotonic,4,0.891,0.262184187753284,0.559,0.0191210648421233,0.0197297317845544
marginal,4,0.909,0.268186624485922,0.696,0.00484357750561041,0
mondrian_10,4,0.9,0.261760872917378,0.559,0.00484357750561041,0
mondrian_5,4,0.88,0.253343101703115,0.59,0.00484357750561041,0
oracle,4,0.895,0.251841951704641,0.6,0.00484357750561041,0
cal_binning_10,5,0.887,0.58465907615019,0.399,0.04030934503593,0.0216831160047489
cal_binning_5,5,0.872,0.606794200488506,0.399,0.0713308271185551,0.026868740096093
conditional,5,0.738,0.393365560968547,0.399,0.0061586350384589,0
isotonic,5,0.903,0.61199463455073,0.399,0.0370103747980277,0.0369668579074928
marginal,5,0.568,0.268186624485922,0.399,0.0061586350384589,0
mondrian_10,5,0.914,0.621430296635071,0.399,0.0061586350384589,0
mondrian_5,5,0.887,0.595713459052814,0.399,0.0061586350384589,0
oracle,5,0.895,0.586172098963401,0.399,0.0061586350384589,0
cal_binning_10,marginal,0.9034,0.280069686416549,0.4634,0.0420899698474085,0.0118702894445267
cal_binning_5,marginal,0.8946,0.345028585229506,0.6044,0.0746497973939927,0.0180566004341921
conditional,marginal,0.893,0.224175764499484,0.4758,0.0117208758004116,0.00556284368926769
isotonic,marginal,0.9134,0.257335023363923,0.4442,0.0253911275770166,0.0229709167303468
marginal,marginal,0.8946,0.268186624485922,0.5336,0.0117208758004116,0.00601874338314301
mondrian_10,marginal,0.9002,0.247308998133469,0.4506,0.0117208758004116,0.00716828623501247
mondrian_5,marginal,0.8964,0.241722070179595,0.4504,0.0117208758004116,0.00638406034236884
oracle,marginal,0.8916,0.230213181427896,0.4458,0.0117208758004116,0.00596415386363847
