method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.88,0.259371872272704,0.435,0.0826407194492838,0.0376553427547705
binning2,1,0.865,0.306750840008848,0.42,0.0998338613194416,0.0482720530887845
conditional,1,0.77,0.196806963027083,0.43,0.0770409332337861,0.0587683683676583
isotonic,1,0.895,0.222447334922106,0.42,0.0678524820389441,0.0438008261555612
marginal,1,0.765,0.199297517869122,0.43,0.0770409332337861,0.0581560756321678
binning,2,0.91,0.200020294774486,0.64,0.0582462947523326,0.0481641958766535
binning2,2,0.93,0.230853092123259,0.9,0.0669901291161338,0.0578364110908754
conditional,2,0.935,0.197574832760509,0.73,0.0490421589912059,0.0365906740878576
isotonic,2,0.88,0.181582163012914,0.825,0.0522701154819213,0.0416344086221227
marginal,2,0.95,0.199297517869122,0.725,0.0490421589912059,0.036594425997452
binning,3,0.935,0.191993819390056,0.425,0.0426437945957059,0.0352379489890251
binning2,3,0.93,0.191443851885389,0.53,0.0533874246032103,0.0473584980157448
conditional,3,0.985,0.201700773249962,0.425,0.0372003332052001,0.029060710965557
isotonic,3,0.945,0.183519431565734,0.505,0.0410724267196879,0.0336880178269381
marginal,3,0.98,0.199297517869122,0.41,0.0372003332052001,0.0285927445937651
binning,4,0.905,0.18280474319419,0.765,0.0491329797819553,0.0407816752301391
binning2,4,0.93,0.190898418323279,0.765,0.0528547168793303,0.0429035493615393
conditional,4,0.965,0.202845009202615,0.735,0.042969689170501,0.0350089263782246
isotonic,4,0.895,0.186103679225181,0.8,0.0443982464332582,0.0363894305711073
marginal,4,0.945,0.199297517869122,0.735,0.042969689170501,0.0350278254966326
binning,5,0.91,0.26910503239499,0.34,0.057362237847904,0.0235781478497502
binning2,5,0.82,0.270276153248412,0.34,0.0785715084789124,0.0354661741944067
conditional,5,0.76,0.206782636454223,0.34,0.0681303495269909,0.0579740580188867
isotonic,5,0.935,0.282183036577053,0.34,0.0467587259691073,0.0270182147884649
marginal,5,0.755,0.199297517869122,0.34,0.0681303495269909,0.058795615501861
binning,marginal,0.908,0.220659152405285,0.521,0.059573632781903,0.00895178488211404
binning2,marginal,0.895,0.238044471117837,0.591,0.0724869607746872,0.00924355566159938
conditional,marginal,0.883,0.201142042938878,0.532,0.0569428525044342,0.0297786775801506
isotonic,marginal,0.91,0.211167129060598,0.578,0.0513432590874112,0.0138068902408161
marginal,marginal,0.879,0.199297517869122,0.528,0.0569428525044342,0.0294715908625718
