method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.95,0.351435757885118,0.41,0.0954131977158839,0.0460015127327055
binning2,1,0.92,0.407878683611396,0.41,0.10803799663588,0.0600838693538857
conditional,1,0.92,0.30732595977478,0.41,0.0902395406985929,0.0555080871052987
isotonic,1,0.94,0.368878510510964,0.41,0.090120674692502,0.0519549686582057
marginal,1,0.91,0.299338654403075,0.41,0.0902395406985929,0.0556997991797672
binning,2,0.96,0.305645619219543,0.83,0.0644548517932747,0.0588877139072678
binning2,2,0.99,0.338865660651363,0.83,0.0800354448753915,0.0754938944303858
conditional,2,1,0.307908574596198,0.93,0.0563819049176026,0.0507749066673028
isotonic,2,0.95,0.3065036354687,0.8,0.0590586160969458,0.0538978875692305
marginal,2,0.99,0.299338654403075,0.9,0.0563819049176026,0.0507932931448457
binning,3,0.97,0.280319359877161,0.56,0.0556515052050011,0.0488293785975452
binning2,3,0.99,0.29761549143285,0.56,0.0611019217955625,0.0550130969952426
conditional,3,1,0.307834819696922,0.79,0.0470597510143179,0.03817635415181
isotonic,3,0.98,0.272234828956188,0.51,0.0524077219191437,0.0449062490005599
marginal,3,1,0.299338654403075,0.75,0.0470597510143179,0.0379889868491477
binning,4,0.98,0.292946340764284,0.69,0.047294557051928,0.0385195215194159
binning2,4,1,0.267462552913279,0.69,0.056652656533726,0.0476757242079047
conditional,4,1,0.309124124374453,0.83,0.0436334578779668,0.0359647698039604
isotonic,4,0.97,0.289928965463426,0.72,0.0461936375001545,0.0346779546562697
marginal,4,1,0.299338654403075,0.81,0.0436334578779668,0.034288929817283
binning,5,0.94,0.370483559696205,0.34,0.0627009711783767,0.0389841596824062
binning2,5,0.85,0.326214838232073,0.34,0.0737945053444281,0.046981027646043
conditional,5,0.86,0.312841390143142,0.34,0.0725937783113103,0.0710518728796238
isotonic,5,0.93,0.37809339551289,0.34,0.0604377818803821,0.0380683482299773
marginal,5,0.86,0.299338654403075,0.34,0.0725937783113103,0.0721295819570953
binning,marginal,0.96,0.320166127488462,0.566,0.067116887834725,0.00668165790653485
binning2,marginal,0.95,0.327607445368192,0.566,0.0780595650922607,0.00205995167785667
conditional,marginal,0.956,0.309006973717099,0.66,0.0643590698644102,0.0283872299207274
isotonic,marginal,0.954,0.323127867182433,0.556,0.0634709430892417,0.00839548201109223
marginal,marginal,0.952,0.299338654403075,0.642,0.0643590698644102,0.0274126817282725
