method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.905,0.366323188715451,0.537,0.114102548465732,0.0650733002202141
cal_binning_5,1,0.912,0.551367826735611,0.53,0.185268871553077,0.154973215564072
conditional,1,0.831,0.349599951853497,0.565,0.180087107282508,0.173849530079607
isotonic,1,0.905,0.269797236608461,0.53,0.0912367333520511,0.0763966754518653
marginal,1,0.668,0.405338722964349,0.829,0.180087107282508,0.173865919463505
mondrian_10,1,0.872,0.271828514129154,0.565,0.180087107282508,0.173855500411068
mondrian_5,1,0.853,0.365376984564458,0.565,0.180087107282508,0.173888729188645
oracle,1,0.905,0.0954927227967668,0.642,0.180087107282508,0.173862606203941
cal_binning_10,2,0.897,0.294371730049078,0.59,0.0907387385766381,0.0739798300337187
cal_binning_5,2,0.931,0.555389155324072,0.974,0.16274966788488,0.134755699273825
conditional,2,0.992,0.371919668965992,0.544,0.0425521839146472,0.0294725223288316
isotonic,2,0.861,0.222098893525834,0.612,0.0745600697254453,0.0675684686837002
marginal,2,1,0.424421112939579,0.436,0.0425521839146472,0.0293762333186924
mondrian_10,2,0.945,0.245097994035909,0.59,0.0425521839146472,0.0294120357439445
mondrian_5,2,0.975,0.483804683460276,0.584,0.0425521839146472,0.0294823238101694
oracle,2,0.908,0.10016502448001,0.403,0.0425521839146472,0.0294300240907958
cal_binning_10,3,0.897,0.213266284970227,0.335,0.0570721596705069,0.0370484375340609
cal_binning_5,3,0.82,0.322580296328869,0.411,0.127484585762269,0.101842315407543
conditional,3,0.996,0.351837647126425,0.335,0.0364321077145915,0.0268108704769382
isotonic,3,0.905,0.174386042019604,0.29,0.0287338501940869,0.0114027997822825
marginal,3,1,0.424421112939579,0.359,0.0364321077145915,0.0265147172933851
mondrian_10,3,0.871,0.160905402800768,0.335,0.0364321077145915,0.0267540318763784
mondrian_5,3,0.912,0.199997538604221,0.335,0.0364321077145915,0.0265761339602893
oracle,3,0.906,0.14748368906521,0.29,0.0364321077145915,0.0266468359727491
cal_binning_10,4,0.918,0.337406118120849,0.748,0.0317557181038059,0.0195605405737007
cal_binning_5,4,0.915,0.365832170070152,0.748,0.0588793831286173,0.0287243329623652
conditional,4,0.936,0.360627624302859,0.748,0.0193454202310298,0.00750194975424614
isotonic,4,0.917,0.34884771880598,0.674,0.0203759532741469,0.0123691113552909
marginal,4,0.972,0.424421112939579,0.764,0.0193454202310298,0.00798357281911954
mondrian_10,4,0.902,0.313372919714366,0.719,0.0193454202310298,0.00835249456635447
mondrian_5,4,0.9,0.314539632674535,0.748,0.0193454202310298,0.0071299128760924
oracle,4,0.889,0.302622007828489,0.665,0.0193454202310298,0.00761460973832029
cal_binning_10,5,0.915,0.508773803828015,0.44,0.0301617330549688,0.0120366243389372
cal_binning_5,5,0.9,0.49442559665668,0.44,0.0346292341295723,0.0193686649353125
conditional,5,0.803,0.369390674626368,0.44,0.0312581784003714,0.0267076215585144
isotonic,5,0.906,0.509568347385012,0.44,0.0372564550524465,0.0238233934570539
marginal,5,0.852,0.424421112939579,0.44,0.0312581784003714,0.025412924643854
mondrian_10,5,0.909,0.507283215168908,0.44,0.0312581784003714,0.0266200614728988
mondrian_5,5,0.899,0.494275359943096,0.44,0.0312581784003714,0.027463807721282
oracle,5,0.907,0.471453074535665,0.44,0.0312581784003714,0.0224348142176674
cal_binning_10,marginal,0.9064,0.344028225136724,0.53,0.0727025411213084,0.000925143115443349
cal_binning_5,marginal,0.8956,0.457919009023077,0.6206,0.127851706585539,0.00330122906859629
conditional,marginal,0.9116,0.360675113375028,0.5264,0.0859309863071986,0.0713702746461287
isotonic,marginal,0.8988,0.304939647668978,0.5092,0.0574668644909359,0.0234277878674873
marginal,marginal,0.8984,0.420604634944533,0.5656,0.0859309863071986,0.0714511887890394
mondrian_10,marginal,0.8998,0.299697609169821,0.5298,0.0859309863071986,0.0714579459517677
mondrian_5,marginal,0.9078,0.371598839849317,0.5344,0.0859309863071986,0.0714679099121751
oracle,marginal,0.903,0.223443303741228,0.488,0.0859309863071986,0.0713687687511919
