method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.8375,0.339748408021481,0.4775,0.118547085672191,0.0832071949542429
cal_binning_2,1,0.8275,0.375876460308066,0.505,0.126696480684126,0.0813542703660938
conditional,1,0.8225,0.353533232182724,0.4575,0.152089846491248,0.132998519089512
isotonic,1,0.8475,0.353149418999423,0.485,0.117045204861585,0.0847837767219655
marginal,1,0.7675,0.382234175760034,0.5,0.152089846491248,0.13290231915936
mondrian_1,1,0.7675,0.318325036286756,0.49,0.152089846491248,0.133765417650203
mondrian_2,1,0.7625,0.331151655981844,0.5,0.152089846491248,0.133295064332441
oracle,1,0.9075,0.311107079987348,0.4575,0.152089846491248,0.132750790942038
cal_binning_1,2,0.9225,0.332366895313937,0.805,0.084021611118996,0.0742001360128086
cal_binning_2,2,0.9225,0.313017095654038,0.6625,0.0897079581742399,0.0807129083257348
conditional,2,0.9475,0.355677920717001,0.8175,0.10234268414425,0.0947933853813706
isotonic,2,0.9475,0.324879177036782,0.775,0.0790963625668312,0.0678760217647504
marginal,2,0.925,0.384136561407159,0.865,0.10234268414425,0.0950998954894857
mondrian_1,2,0.89,0.336986001802788,0.7825,0.10234268414425,0.0947252559883511
mondrian_2,2,0.895,0.351733868785883,0.865,0.10234268414425,0.0947689695101435
oracle,2,0.9175,0.244495518075938,0.6125,0.10234268414425,0.0950567237950585
cal_binning_1,3,0.9175,0.322608359500467,0.7575,0.0768426811789673,0.0696441348953974
cal_binning_2,3,0.905,0.310455061880491,0.5,0.0800826089542528,0.0731858596077805
conditional,3,0.9825,0.356149955211029,0.7325,0.0674620115928411,0.0608691294980415
isotonic,3,0.9125,0.321629016752428,0.695,0.0786108434420216,0.0707336268238174
marginal,3,0.975,0.384136561407159,0.905,0.0674620115928411,0.0612091960080573
mondrian_1,3,0.8925,0.3361038708147,0.785,0.0674620115928411,0.0614157830730314
mondrian_2,3,0.925,0.357864122816683,0.905,0.0674620115928411,0.0609481688598824
oracle,3,0.89,0.221092282259689,0.4925,0.0674620115928411,0.0609589656487896
cal_binning_1,4,0.905,0.318863710083424,0.8125,0.0683021121498862,0.0567293517547402
cal_binning_2,4,0.9,0.318292696895417,0.74,0.0720078209590718,0.0624649686655351
conditional,4,0.955,0.359406081121242,0.825,0.0467445302962152,0.032004471340919
isotonic,4,0.9225,0.320508019455184,0.79,0.0670194537190627,0.0572455617715547
marginal,4,0.9775,0.384136561407159,0.8375,0.0467445302962152,0.0316627842418636
mondrian_1,4,0.93,0.307667121159319,0.815,0.0467445302962152,0.031381554398176
mondrian_2,4,0.9525,0.324667824213634,0.8375,0.0467445302962152,0.0314463541794903
oracle,4,0.905,0.260546237795017,0.7525,0.0467445302962152,0.0311942151108748
cal_binning_1,5,0.91,0.607407904487462,0.385,0.0563078027340294,0.0352320343985048
cal_binning_2,5,0.8875,0.560022003549157,0.385,0.0657550669091762,0.0373738249504961
conditional,5,0.78,0.392934558288763,0.385,0.057811889532936,0.0467902079636575
isotonic,5,0.8925,0.551373293422177,0.385,0.0567936911143426,0.0383389027726721
marginal,5,0.7725,0.384136561407159,0.385,0.057811889532936,0.0438692043204026
mondrian_1,5,0.8875,0.595401460696749,0.385,0.057811889532936,0.0467508787565112
mondrian_2,5,0.895,0.592269380367369,0.385,0.057811889532936,0.0468872655056672
oracle,5,0.865,0.504563481786586,0.385,0.057811889532936,0.0446535405627014
cal_binning_1,marginal,0.8985,0.384199055481354,0.6475,0.0834908228250795,0.0100459287722048
cal_binning_2,marginal,0.8885,0.375532663657434,0.5585,0.0894668601639268,0.00327962666885779
conditional,marginal,0.8975,0.363540349504152,0.6435,0.0934705676624636,0.0505489799461948
isotonic,marginal,0.9045,0.374307785133199,0.626,0.0822831814968928,0.0112016701069172
marginal,marginal,0.8835,0.383756084277734,0.6985,0.0934705676624636,0.0507114216853714
mondrian_1,marginal,0.8735,0.378896698152063,0.6515,0.0934705676624636,0.0500899370667788
mondrian_2,marginal,0.886,0.391537370433082,0.6985,0.0934705676624636,0.050677006223227
oracle,marginal,0.897,0.308360919980916,0.54,0.0934705676624636,0.0504847725177624
