method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.798,0.282209041657564,0.457,0.10968745965418,0.10047514596631
cal_binning_5,1,0.818,0.298233380790842,0.457,0.110688059963508,0.101359918154177
conditional,1,0.884,0.813458275833361,0.461,0.102211676007915,0.0925003083654063
isotonic,1,0.804,0.286084885024725,0.457,0.107733314379,0.0983656426774206
marginal,1,0.874,0.306721308896752,0.457,0.102211676007915,0.0925658500888829
mondrian_10,1,0.86,0.305749577981559,0.457,0.102211676007915,0.092476534166979
mondrian_5,1,0.867,0.300086285060318,0.457,0.102211676007915,0.0924808167688081
oracle,1,0.902,0.10213144405081,0.76,0.102211676007915,0.0925233099003444
cal_binning_10,2,0.984,0.289433687836593,0.876,0.060287630629291,0.0575962773943811
cal_binning_5,2,0.986,0.298875614729093,0.876,0.0596492186387085,0.0566409397506272
conditional,2,0.93,0.819991016178545,0.875,0.0383849722058256,0.0342165641777203
isotonic,2,0.988,0.293323768057145,0.876,0.0584698354655351,0.0558424972180386
marginal,2,0.998,0.306721308896752,0.876,0.0383849722058256,0.0341212293813709
mondrian_10,2,0.998,0.304717149155443,0.876,0.0383849722058256,0.0341643520514896
mondrian_5,2,0.998,0.305831207537503,0.876,0.0383849722058256,0.034217886815206
oracle,2,0.892,0.1167999496209,0.876,0.0383849722058256,0.0341317795628986
cal_binning_10,3,0.978,0.292707475337165,0.961,0.0434715550655516,0.0424529767998674
cal_binning_5,3,0.982,0.298909367480241,0.961,0.0449398555226492,0.0440976436230112
conditional,3,0.935,0.804753088381545,0.961,0.0312971716956467,0.0279799776604162
isotonic,3,0.98,0.295795313998554,0.961,0.043721116412657,0.0418956251831317
marginal,3,0.994,0.306721308896752,0.961,0.0312971716956467,0.0279309766413512
mondrian_10,3,0.992,0.30775874183703,0.961,0.0312971716956467,0.0278328540644345
mondrian_5,3,0.993,0.309457892849374,0.961,0.0312971716956467,0.0279444328114012
oracle,3,0.897,0.13043848832109,0.961,0.0312971716956467,0.0275130801283572
cal_binning_10,4,0.962,0.295250074873147,0.845,0.0506059212129079,0.0456021237329523
cal_binning_5,4,0.965,0.298731749091241,0.845,0.0521844319469756,0.047214024001842
conditional,4,0.909,0.821398250182186,0.845,0.0610730160438395,0.0565961746202506
isotonic,4,0.965,0.299569282378733,0.845,0.0507335264630775,0.0459984085031543
marginal,4,0.967,0.306721308896752,0.845,0.0610730160438395,0.0566698851662694
mondrian_10,4,0.964,0.313432208497635,0.845,0.0610730160438395,0.0567295554438383
mondrian_5,4,0.966,0.314595323692097,0.845,0.0610730160438395,0.0566697811764762
oracle,4,0.897,0.148016878793812,0.845,0.0610730160438395,0.0566020191496385
cal_binning_10,5,0.78,0.296861104321823,0.453,0.107771182947251,0.0995024972685555
cal_binning_5,5,0.784,0.298309196672707,0.453,0.108256768855707,0.100099038726432
conditional,5,0.835,0.817901486900412,0.453,0.13075691250293,0.123858879607936
isotonic,5,0.78,0.303720634668055,0.453,0.10655892321684,0.0981925816228034
marginal,5,0.695,0.306721308896752,0.453,0.13075691250293,0.123991912098073
mondrian_10,5,0.723,0.319345138399254,0.453,0.13075691250293,0.123801111633284
mondrian_5,5,0.725,0.319979607107518,0.453,0.13075691250293,0.123870547126154
oracle,5,0.907,0.188867912395691,0.453,0.13075691250293,0.123861792680729
cal_binning_10,marginal,0.9004,0.291292276805258,0.7184,0.0796634175111205,0.00429583811683673
cal_binning_5,marginal,0.907,0.298611861752825,0.7184,0.0803395412705308,0.00197338823037996
conditional,marginal,0.8986,0.81550042349521,0.719,0.0821309067473699,0.0245529769177495
isotonic,marginal,0.9034,0.295698776825443,0.7184,0.0785689754691157,0.00242887039054946
marginal,marginal,0.9056,0.306721308896752,0.7184,0.0821309067473699,0.0246013821903339
mondrian_10,marginal,0.9074,0.310200563174184,0.7184,0.0821309067473699,0.0244943794353425
mondrian_5,marginal,0.9098,0.309990063249362,0.7184,0.0821309067473699,0.0244900469673788
oracle,marginal,0.899,0.137250934636461,0.779,0.0821309067473699,0.0246590544900434
