method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.925,0.270720487538174,0.45,0.0785460039337936,0.034910253474423
binning2,1,0.91,0.341545111268835,0.44,0.0920980387641474,0.0417584164674745
conditional,1,0.82,0.303555079105436,0.435,0.116754994103988,0.10065715236168
isotonic,1,0.915,0.256269044665605,0.45,0.0722742553058749,0.0384287618183634
marginal,1,0.83,0.303892381692734,0.435,0.116754994103988,0.101760086259914
binning,2,0.925,0.204726247899526,0.545,0.0623327033684519,0.053464986735144
binning2,2,0.94,0.247685994456889,0.785,0.0715946243375584,0.0642488611373504
conditional,2,1,0.306803444759272,0.935,0.0416494482209699,0.0306103380698711
isotonic,2,0.94,0.219507281377698,0.66,0.0563249675313508,0.0469159009004054
marginal,2,1,0.303892381692734,0.96,0.0416494482209699,0.0313746542496181
binning,3,0.945,0.211697128845827,0.47,0.0523568802420689,0.0465290617557553
binning2,3,0.93,0.226048585704794,0.585,0.062933205331755,0.0571525837191146
conditional,3,0.995,0.313361142881139,0.94,0.0426810693142065,0.0338685211635179
isotonic,3,0.94,0.215136335612352,0.525,0.0496503202728357,0.0441434552528191
marginal,3,0.99,0.303892381692734,1,0.0426810693142065,0.0342502900926895
binning,4,0.91,0.235636355904825,0.7,0.0478097971105049,0.0334110844721218
binning2,4,0.885,0.251031146251348,0.705,0.0659274994983541,0.0551529684941726
conditional,4,0.965,0.311844746686905,0.805,0.0641060633782653,0.0545679959602029
isotonic,4,0.89,0.230895298187184,0.69,0.0451169199566801,0.0309616342437288
marginal,4,0.96,0.303892381692734,0.835,0.0641060633782653,0.0538263675841671
binning,5,0.895,0.366539045229462,0.43,0.0650099197131752,0.0234180367055033
binning2,5,0.885,0.37667606784972,0.43,0.0759022786473013,0.0257400531617026
conditional,5,0.795,0.318698498400648,0.43,0.0885041124278093,0.0668542498222877
isotonic,5,0.895,0.371509395521803,0.43,0.0582777046853629,0.0335964078047649
marginal,5,0.77,0.303892381692734,0.43,0.0885041124278093,0.0667915637783795
binning,marginal,0.92,0.257863853083563,0.519,0.0621420146321801,0
binning2,marginal,0.91,0.288597381106317,0.589,0.0743989494623753,0
conditional,marginal,0.915,0.31085258236668,0.709,0.0763290824543699,0.0511251497351495
isotonic,marginal,0.916,0.258663471072928,0.551,0.0570842387711241,0.0141441212800964
marginal,marginal,0.91,0.303892381692734,0.732,0.0763290824543699,0.0511716091362763
