method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.88,0.229732702814072,0.516,0.072311512239702,0.019660983140695
cal_binning_5,1,0.863,0.36688061086015,0.516,0.11871018584999,0.035745101735671
conditional,1,0.867,0.101056116070592,0.516,0.014810785545467,0.0133724632782444
isotonic,1,0.929,0.131059037869969,0.516,0.0423488270452135,0.0384842017157885
marginal,1,0.998,0.319972904163472,0.516,0.014810785545467,0.0135937461437456
mondrian_10,1,0.884,0.0976639140801443,0.516,0.014810785545467,0.0137401942297671
mondrian_5,1,0.9,0.102823314310427,0.516,0.014810785545467,0.0137390104460955
oracle,1,0.898,0.0889722874671081,0.516,0.014810785545467,0.0136202282936968
cal_binning_10,2,0.925,0.206201099018262,0.363,0.0530408465688432,0.00416077019398026
cal_binning_5,2,0.907,0.348403668000786,0.363,0.105189758691782,0.0126082052582546
conditional,2,0.991,0.170847023182763,0.442,0.0138594200105553,0.0121715434132954
isotonic,2,0.967,0.13973173891504,0.381,0.0261577851061581,0.0257662258692677
marginal,2,1,0.331343160974115,0.598,0.0138594200105553,0.0123210222331902
mondrian_10,2,0.921,0.111059229089086,0.405,0.0138594200105553,0.0123136593116328
mondrian_5,2,0.908,0.1071599084424,0.405,0.0138594200105553,0.0123070128761314
oracle,2,0.905,0.0958804036758186,0.379,0.0138594200105553,0.0122412149929906
cal_binning_10,3,0.922,0.235027632142351,0.248,0.0483159290517952,0.011732558500579
cal_binning_5,3,0.914,0.342655009237847,0.248,0.0929710402803963,0.0236844982967122
conditional,3,0.996,0.261595830595148,0.248,0.00781200888951309,0.0037373133179859
isotonic,3,0.9,0.168268773101386,0.248,0.0200838895793865,0.0189096917376889
marginal,3,0.997,0.331343160974115,0.254,0.00781200888951309,0.00585182975505218
mondrian_10,3,0.868,0.145536558353705,0.248,0.00781200888951309,0.00445559086134176
mondrian_5,3,0.881,0.149967156197242,0.248,0.00781200888951309,0.00326088961155047
oracle,3,0.902,0.15938606839213,0.248,0.00781200888951309,0.00504834161332021
cal_binning_10,4,0.893,0.382433203313933,0.694,0.036203909596479,0.0248678593516253
cal_binning_5,4,0.847,0.378111061760852,0.694,0.0639592327805872,0.0396229474233832
conditional,4,0.874,0.344153806462119,0.694,0.012192271240464,0.00335265409744087
isotonic,4,0.926,0.402265102566568,0.694,0.0291403048580382,0.0270552437260238
marginal,4,0.856,0.331343160974115,0.73,0.012192271240464,0
mondrian_10,4,0.92,0.38910733240709,0.694,0.012192271240464,0.00739156434238199
mondrian_5,4,0.907,0.387786243835998,0.694,0.012192271240464,0
oracle,4,0.898,0.355328478350177,0.641,0.012192271240464,0.00570061186657028
cal_binning_10,5,0.866,0.521886888171873,0.476,0.0306326545927097,0.0237286209050539
cal_binning_5,5,0.855,0.506539263789453,0.476,0.0395036231570722,0.0311143945609808
conditional,5,0.736,0.392738450611355,0.476,0.01190370433328,0
isotonic,5,0.876,0.531284411371078,0.476,0.0276444547057819,0.017257185028277
marginal,5,0.653,0.331343160974115,0.476,0.01190370433328,0.00642432342310889
mondrian_10,5,0.875,0.52816721419804,0.476,0.01190370433328,0.0100372910770195
mondrian_5,5,0.847,0.502604454852724,0.476,0.01190370433328,0
oracle,5,0.92,0.583594900436539,0.476,0.01190370433328,0.0112225694809471
cal_binning_10,marginal,0.8972,0.315056305092098,0.4594,0.0502509657712895,0.0142218665245679
cal_binning_5,marginal,0.8772,0.388517922729818,0.4594,0.0888278420197302,0.00962409100292679
conditional,marginal,0.8928,0.254078245384395,0.4752,0.0123516802844619,0.00941642412989769
isotonic,marginal,0.9196,0.274521812764808,0.463,0.0299812899575778,0.0266914324016258
marginal,marginal,0.9008,0.329069109611987,0.5148,0.0123516802844619,0.00920094819568883
mondrian_10,marginal,0.8936,0.254306849625613,0.4678,0.0123516802844619,0.00921414307844496
mondrian_5,marginal,0.8886,0.250068215527758,0.4678,0.0123516802844619,0.00934708935664127
oracle,marginal,0.9046,0.256632427664355,0.452,0.0123516802844619,0.00938796083507957
