method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.92,0.411985468817998,0.69,0.130429055472455,0.0992229629317711
binning2,1,0.96,0.449328840137183,0.69,0.135188563230016,0.0965463387424751
conditional,1,0.85,0.213705662197705,0.63,0.0720226387709974,0.0332104045982765
isotonic,1,0.87,0.395782121674562,0.69,0.129803124273786,0.103824470333136
marginal,1,1,0.611019484161808,0.69,0.0720226387709974,0.0354834411550447
binning,2,0.94,0.415274304405349,0.72,0.114186832468846,0.0589389477884932
binning2,2,0.93,0.44586191395317,0.72,0.124266857126136,0.0710802482135966
conditional,2,0.85,0.349277226428756,0.73,0.125184571430672,0.0781306980442191
isotonic,2,0.91,0.406555907869073,0.72,0.117378823452272,0.0634160473087213
marginal,2,0.98,0.611019484161808,0.72,0.125184571430672,0.0772119663372703
binning,3,0.98,0.444554784542346,0.77,0.0985967402574918,0.0587945432263257
binning2,3,0.97,0.44515266480485,0.77,0.0950627928659851,0.0375877410429525
conditional,3,0.95,0.446864106667317,0.77,0.131749455088769,0.10673639951314
isotonic,3,0.97,0.425554918794661,0.77,0.0960907469925553,0.050508485004558
marginal,3,0.98,0.611019484161808,0.77,0.131749455088769,0.102047274295572
binning,4,0.94,0.427825835321039,0.67,0.109498937622784,0.0482614742511703
binning2,4,0.96,0.453096305447488,0.67,0.110112210396464,0.0466445429912405
conditional,4,0.9,0.539543299385338,0.67,0.178112597590085,0.148843818174148
isotonic,4,0.9,0.413065705015957,0.67,0.111308806341942,0.055020470396594
marginal,4,0.94,0.611019484161808,0.67,0.178112597590085,0.148392965545446
binning,5,0.75,0.481475924091682,0.73,0.173021923660932,0.126043015584098
binning2,5,0.74,0.453975303609867,0.73,0.184237112692757,0.135024704179821
conditional,5,0.83,0.73177730363937,0.73,0.296899165999454,0.271330176471911
isotonic,5,0.77,0.457549089284199,0.73,0.170526918219855,0.125669071470128
marginal,5,0.61,0.611019484161808,0.73,0.296899165999454,0.273308426544805
binning,marginal,0.906,0.436223263435683,0.716,0.12782667313042,0.0195213637395014
binning2,marginal,0.912,0.449483005590512,0.716,0.133284017472046,0
conditional,marginal,0.876,0.456233519663697,0.706,0.177814267440757,0.125560262594102
isotonic,marginal,0.884,0.41970154852769,0.716,0.127537563980728,0.0128908081304155
marginal,marginal,0.902,0.611019484161808,0.716,0.177814267440757,0.125843092001195
