method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.250800411882788,0.3,0.0841017264275842,0.0425863607392755
binning2,1,0.85,0.30037213984089,0.31,0.0993307742429525,0.0533570655061526
conditional,1,0.8,0.233647034624313,0.31,0.0891305532101825,0.0649098960898177
isotonic,1,0.84,0.261519687017671,0.31,0.0790243431549655,0.0440510603737031
marginal,1,0.81,0.236815153086184,0.31,0.0891305532101825,0.0627967800800586
binning,2,0.94,0.218822992095378,0.93,0.0553944627016909,0.0500497761385594
binning2,2,0.94,0.248717772406803,0.81,0.0717787970107514,0.0667303854282928
conditional,2,0.97,0.23450252198972,0.88,0.0511792249092451,0.0449017964685055
isotonic,2,0.96,0.221397307421247,0.93,0.0537976041131431,0.0473226957441464
marginal,2,0.99,0.236815153086184,0.84,0.0511792249092451,0.0449397063939809
binning,3,0.96,0.219558086376713,0.67,0.0537705079953013,0.0499010396162527
binning2,3,0.93,0.247489352028407,0.59,0.0570067822494316,0.0525666205301525
conditional,3,0.99,0.234492552855461,0.61,0.045010041389291,0.0390105476805636
isotonic,3,0.93,0.225730226234025,0.65,0.0504891094801397,0.0450360415442183
marginal,3,0.99,0.236815153086184,0.59,0.045010041389291,0.0387732423306173
binning,4,0.91,0.227193777783945,0.77,0.0513503101664482,0.0485456477735803
binning2,4,0.89,0.24577717501936,0.75,0.0662203234124669,0.0639733765257113
conditional,4,0.95,0.243473263251486,0.76,0.0475702158149336,0.0441370835396792
isotonic,4,0.96,0.240342938013494,0.79,0.0513957342687398,0.0484745232003594
marginal,4,0.96,0.236815153086184,0.76,0.0475702158149336,0.0442249745092236
binning,5,0.8,0.255482383414307,0.34,0.0534650101969077,0.0303387403323059
binning2,5,0.84,0.277930471237831,0.34,0.0703759422772174,0.0388561293691592
conditional,5,0.78,0.244954940176167,0.34,0.0622443500709995,0.0531402194355205
isotonic,5,0.86,0.269222370810928,0.34,0.0533797642016521,0.0338336031003517
marginal,5,0.75,0.236815153086184,0.34,0.0622443500709995,0.0510296662353879
binning,marginal,0.902,0.234371530310626,0.602,0.060874093152552,0
binning2,marginal,0.89,0.264057382106658,0.56,0.0743054185355376,0
conditional,marginal,0.898,0.238214062579429,0.58,0.0611992760613562,0.0257646795492899
isotonic,marginal,0.91,0.243642505899473,0.604,0.0586158680268963,0
marginal,marginal,0.9,0.236815153086184,0.568,0.0611992760613562,0.0241013251974796
