method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.91,0.162177513827356,0.32,0.0590947076103342,0.00696093357554041
binning2,1,0.88,0.280332192166393,0.32,0.0880060980123276,0.0269907032805122
conditional,1,0.94,0.141800189736274,0.32,0.0457480270541838,0.0434586193596895
isotonic,1,0.97,0.147095274807765,0.32,0.0432507593736552,0.0253852902720828
marginal,1,0.94,0.139289108051997,0.32,0.0457480270541838,0.0434787983723762
binning,2,0.98,0.0791436825152981,0.71,0.0172210893869924,0.0100945283340416
binning2,2,0.92,0.137255627724925,0.98,0.0447815060604211,0.0346596966470865
conditional,2,1,0.138500068520582,0.85,0.0121372103036707,0.00840558271093322
isotonic,2,0.93,0.0678165059278354,0.71,0.016217297374167,0.0116522380712897
marginal,2,1,0.139289108051997,0.9,0.0121372103036707,0.00848651015211935
binning,3,0.91,0.0924032574916635,0.33,0.0182638529325797,0.00949847217167997
binning2,3,0.94,0.128062683482115,0.37,0.0269860735846503,0.0203243913015718
conditional,3,1,0.146278197678005,0.36,0.00955561812285541,0.0038706533579527
isotonic,3,0.9,0.0770838236123076,0.33,0.0133424532600358,0.00203647535614135
marginal,3,1,0.139289108051997,0.33,0.00955561812285541,0.00531402981278781
binning,4,0.96,0.134078668016701,0.48,0.0180291384924257,0.00748570043207643
binning2,4,0.94,0.168893861077464,0.72,0.0372409395402217,0.0203314899115156
conditional,4,0.95,0.148400105419769,0.51,0.00920239229462124,0
isotonic,4,0.95,0.150019986525635,0.59,0.0150489689905823,0.0089903180296814
marginal,4,0.96,0.139289108051997,0.49,0.00920239229462124,0
binning,5,0.92,0.3088459431738,0.27,0.0453201850577934,0.0278782555016262
binning2,5,0.88,0.288475024739784,0.27,0.0667362332405945,0.0211053446096067
conditional,5,0.75,0.162928923562129,0.27,0.014031281206004,0.027453844995426
isotonic,5,0.98,0.344679418335045,0.27,0.0386709929733669,0.0330106692223494
marginal,5,0.69,0.139289108051997,0.27,0.014031281206004,0.0214372850513562
binning,marginal,0.936,0.155329813004964,0.422,0.0360590840694,0.012448227340341
binning2,marginal,0.912,0.200603877838136,0.532,0.0571302321803309,0.00934309659053732
conditional,marginal,0.928,0.147581496983352,0.462,0.0228607286289907,0.0231533873060459
isotonic,marginal,0.946,0.157339001841718,0.444,0.0284027010854317,0.0185086233487358
marginal,marginal,0.918,0.139289108051997,0.462,0.0228607286289907,0.0212674642552767
