method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.99,0.328111983789835,0.62,0.0773230382842246,0.0438653876720372
binning2,1,0.905,0.447722202828246,0.795,0.131650201423592,0.0697973928010258
conditional,1,0.78,0.0323041956867935,0.54,0.0145009655825995,0.0123819980449569
isotonic,1,1,0.281689770386039,0.62,0.0460562746212013,0.0416254586531927
marginal,1,1,0.145346826561005,0.575,0.0145009655825995,0.0121447898641918
binning,2,0.96,0.110750541457855,0.445,0.031543602610975,0.0138322256187939
binning2,2,0.94,0.185466462109281,0.645,0.0568928279600892,0.0133865684945045
conditional,2,0.975,0.0504324098813635,0.345,0.00852632919269908,0.00701413819571921
isotonic,2,1,0.059381329837212,0.34,0.0167794608851698,0.0145966907686096
marginal,2,1,0.145346826561005,0.43,0.00852632919269908,0.00705275589498036
binning,3,0.915,0.0429192616936893,0.345,0.0138017044518749,0.00824655543028681
binning2,3,0.92,0.0840703724190087,0.345,0.0318662963542071,0.0240616544380859
conditional,3,1,0.0881377934715456,0.345,0.00444538394315937,0.0013563177587011
isotonic,3,0.905,0.0233844069390381,0.285,0.0140846326000678,0.0128894207676867
marginal,3,1,0.145346826561005,0.345,0.00444538394315937,0.00132946208884271
binning,4,0.87,0.157671408888314,0.275,0.050811777499746,0.0238809353916308
binning2,4,0.8,0.248458487829015,0.525,0.0921558317369475,0.0595314731544875
conditional,4,0.995,0.159569180979917,0.255,0.0171402098612353,0.0135574643470717
isotonic,4,0.89,0.0908019523662974,0.235,0.0210942711414958,0.0179740744428637
marginal,4,0.98,0.145346826561005,0.27,0.0171402098612353,0.013188979882497
binning,5,0.84,0.332209086162562,0.505,0.0688628676117326,0.0229602875020779
binning2,5,0.905,0.456837785350268,0.72,0.100507238927068,0.00887177885673344
conditional,5,0.815,0.257339800654039,0.47,0.0659729823255469,0.0360399266998633
isotonic,5,0.885,0.306069227971723,0.505,0.055085575152946,0.0352581065802635
marginal,5,0.53,0.145346826561005,0.47,0.0659729823255469,0.0425325630813775
binning,marginal,0.915,0.194332456398451,0.438,0.0538298605410684,0.0165700623503636
binning2,marginal,0.894,0.284511062107164,0.606,0.0896419908875012,0.0231268497173276
conditional,marginal,0.913,0.117556676134732,0.391,0.0314609565072209,0.0147079846517991
isotonic,marginal,0.936,0.152265337500062,0.397,0.0348726152732517,0.0234942377618555
marginal,marginal,0.902,0.145346826561005,0.418,0.0314609565072209,0.0144809515766345
