method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.94,0.310577345239917,0.35,0.0889882159315597,0.0706683751580892
binning2,1,0.9,0.308263881866515,0.35,0.0938107069183339,0.0750373423529845
conditional,1,0.85,0.368311688597758,0.35,0.133292840034881,0.121572672059831
isotonic,1,0.91,0.276375778321625,0.35,0.0902158105539552,0.0716692138271494
marginal,1,0.81,0.322330445731586,0.35,0.133292840034881,0.123684088424083
binning,2,0.96,0.290713060235458,0.98,0.0653398211331146,0.0609697757659861
binning2,2,0.98,0.301643071264555,0.98,0.0727305325056573,0.0692021464930969
conditional,2,1,0.363719605942531,0.98,0.0632706785605558,0.0586158406838073
isotonic,2,0.96,0.278141854392255,0.98,0.0657277748211867,0.0616577400933174
marginal,2,0.99,0.322330445731586,0.98,0.0632706785605558,0.0588888304577748
binning,3,0.98,0.291889456545631,1,0.059001267235632,0.0572307702969476
binning2,3,0.96,0.29921164911203,1,0.0637510763248431,0.0627268681039759
conditional,3,1,0.352584887018207,1,0.0326063133161989,0.0284968246469259
isotonic,3,0.94,0.285313075808175,1,0.0587976499365981,0.0574332685829526
marginal,3,1,0.322330445731586,1,0.0326063133161989,0.0294115858597167
binning,4,0.97,0.289868503224514,0.86,0.0549716734366173,0.0506790425218607
binning2,4,0.98,0.297109976619827,0.86,0.0635332960276676,0.0600576031048785
conditional,4,1,0.34769199152415,0.86,0.0481913845348787,0.0443557855726184
isotonic,4,0.98,0.294276428290143,0.86,0.0560187193256844,0.0519035157586242
marginal,4,1,0.322330445731586,0.86,0.0481913845348787,0.0443796151089196
binning,5,0.91,0.288362779765051,0.41,0.0705522778914803,0.0525369152576913
binning2,5,0.9,0.297912933349733,0.41,0.0759028363837056,0.0562352879701663
conditional,5,0.86,0.342825994908708,0.41,0.103498059826146,0.0988015430151077
isotonic,5,0.92,0.285641196091079,0.41,0.0652829922126083,0.0543060780492436
marginal,5,0.83,0.322330445731586,0.41,0.103498059826146,0.0981064513142885
binning,marginal,0.952,0.294282229002114,0.72,0.068802402766035,0.00221647837766898
binning2,marginal,0.944,0.300828302442532,0.72,0.074769110064091,0
conditional,marginal,0.942,0.355026833598271,0.72,0.0846966228008141,0.0526702569604728
isotonic,marginal,0.942,0.283949666580655,0.72,0.0682878649278769,0.0102987501595368
marginal,marginal,0.926,0.322330445731586,0.72,0.0846966228008141,0.0533762793848132
