method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.91,0.237638102764349,0.8,0.0657206415519974,0.00777717463133282
binning2,1,0.94,0.249265681875233,0.8,0.0710066450766737,0.0115785594518423
conditional,1,0.925,0.217302622652105,0.765,0.0619800542812663,0.00834392327938367
isotonic,1,0.955,0.244383619029028,0.8,0.0624678449582863,0.0151348741214933
marginal,1,0.935,0.235575419495543,0.8,0.0619800542812663,0.0106136681693038
binning,2,0.93,0.241191638275909,0.72,0.0689819935170943,0.0161324759769466
binning2,2,0.92,0.254254199610044,0.72,0.0742707516643837,0.0190302405978351
conditional,2,0.915,0.231090734241306,0.7,0.0709336630286791,0.0357662022276681
isotonic,2,0.935,0.243109764098615,0.72,0.062610531704776,0.0198675564360662
marginal,2,0.905,0.235575419495543,0.72,0.0709336630286791,0.0381949751779066
binning,3,0.95,0.241927744024935,0.725,0.0650993053443208,0
binning2,3,0.95,0.250815363026624,0.725,0.0708548016913813,0
conditional,3,0.93,0.234148241192081,0.71,0.0671093100407708,0.030024161218202
isotonic,3,0.945,0.242181166004047,0.725,0.0619922478937116,0
marginal,3,0.92,0.235575419495543,0.725,0.0671093100407708,0.0244136871805803
binning,4,0.92,0.237851342744624,0.685,0.0636713076515299,0.0162418294582503
binning2,4,0.9,0.25235536177618,0.685,0.0671587493950686,0.0155504175794677
conditional,4,0.915,0.245511910530861,0.69,0.0645693698882787,0.0202968833330929
isotonic,4,0.925,0.237254025886676,0.685,0.0607566943376895,0.0145213972363664
marginal,4,0.905,0.235575419495543,0.685,0.0645693698882787,0.0204139567622666
binning,5,0.93,0.245666905822546,0.755,0.0650903319536418,0.0124304319867973
binning2,5,0.94,0.253995820217741,0.755,0.067514810282468,0
conditional,5,0.94,0.262145964143395,0.755,0.0631841264331498,0.0231743651453042
isotonic,5,0.94,0.240670010376918,0.755,0.0596112923871361,0
marginal,5,0.925,0.235575419495543,0.755,0.0631841264331498,0.0216117849264257
binning,marginal,0.928,0.240855146726473,0.737,0.0657364806538998,0.00903529131279675
binning2,marginal,0.93,0.252137285301165,0.737,0.0702097405611921,0.00124905390844876
conditional,marginal,0.925,0.238039894551949,0.724,0.0656326268473429,0.0255935579910354
isotonic,marginal,0.94,0.241519717079057,0.737,0.0614983434246984,0.00502206124934914
marginal,marginal,0.918,0.235575419495543,0.737,0.0656326268473429,0.0244772219961465
